# t C_xx C_xy C_xz C_yx C_yy C_yz C_zx C_zy C_zz 
349.002 -8.154004e+00 -3.766240e+01 2.075884e-02 4.104419e+01 -7.483254e+00 -8.273510e-03 1.338166e-02 2.021040e-02 3.203776e+01
350.002 -3.506109e+01 -2.096147e+01 2.010038e-02 2.284474e+01 -3.217196e+01 9.745318e-03 1.259290e-02 2.066106e-02 3.203774e+01
351.002 -4.084109e+01 8.370914e+00 6.131004e-03 -9.121276e+00 -3.747428e+01 2.129272e-02 1.142504e-02 2.098841e-02 3.203774e+01
352.002 -2.201016e+01 3.265908e+01 -1.182870e-02 -3.559099e+01 -2.019406e+01 1.867612e-02 1.018240e-02 2.149774e-02 3.203774e+01
353.002 1.008347e+01 3.726658e+01 -2.195855e-02 -4.061328e+01 9.254967e+00 3.664755e-03 9.158949e-03 2.214073e-02 3.203777e+01
354.002 3.610025e+01 1.941847e+01 -1.776022e-02 -2.116312e+01 3.312676e+01 -1.393490e-02 8.435625e-03 2.283877e-02 3.203779e+01
355.002 4.036430e+01 -1.013051e+01 -2.073458e-03 1.103961e+01 3.703783e+01 -2.277215e-02 8.105005e-03 2.334841e-02 3.203776e+01
356.002 2.030500e+01 -3.357546e+01 1.488225e-02 3.659096e+01 1.863023e+01 -1.729912e-02 7.995471e-03 2.332318e-02 3.203773e+01
357.002 -1.199029e+01 -3.678738e+01 2.219413e-02 4.009251e+01 -1.100426e+01 -1.306051e-03 7.627334e-03 2.269900e-02 3.203774e+01
358.002 -3.705952e+01 -1.783135e+01 1.541101e-02 1.943495e+01 -3.400716e+01 1.460922e-02 6.677538e-03 2.175854e-02 3.203776e+01
359.002 -3.979749e+01 1.186902e+01 -6.155218e-04 -1.293297e+01 -3.651837e+01 2.016060e-02 5.126780e-03 2.089263e-02 3.203776e+01
360.002 -1.855468e+01 3.441776e+01 -1.517078e-02 -3.750814e+01 -1.702520e+01 1.211733e-02 3.205944e-03 2.044306e-02 3.203774e+01
361.002 1.386951e+01 3.622732e+01 -1.881216e-02 -3.948193e+01 1.272721e+01 -3.835865e-03 1.252237e-03 2.049069e-02 3.203773e+01
362.002 3.793648e+01 1.620599e+01 -9.603988e-03 -1.766387e+01 3.481041e+01 -1.699965e-02 -1.686368e-04 2.101788e-02 3.203773e+01
363.002 3.914270e+01 -1.358133e+01 5.883833e-03 1.479828e+01 3.591634e+01 -1.902167e-02 -5.398434e-04 2.151930e-02 3.203775e+01
364.002 1.676231e+01 -3.518421e+01 1.751062e-02 3.834223e+01 1.537966e+01 -9.284008e-03 -1.563509e-04 2.140876e-02 3.203778e+01
365.002 -1.571822e+01 -3.558650e+01 1.829874e-02 3.878221e+01 -1.442392e+01 5.366025e-03 3.891907e-04 2.050436e-02 3.203778e+01
366.002 -3.872814e+01 -1.454538e+01 8.538773e-03 1.585265e+01 -3.553650e+01 1.551678e-02 5.640967e-04 1.887516e-02 3.203774e+01
367.002 -3.840080e+01 1.526121e+01 -4.912612e-03 -1.663042e+01 -3.523479e+01 1.524805e-02 -4.004925e-05 1.690757e-02 3.203774e+01
368.002 -1.493328e+01 3.587096e+01 -1.338655e-02 -3.909156e+01 -1.370023e+01 5.616981e-03 -1.446062e-03 1.521649e-02 3.203776e+01
369.002 1.753189e+01 3.486527e+01 -1.203395e-02 -3.799659e+01 1.608948e+01 -6.467270e-03 -3.122161e-03 1.419902e-02 3.203777e+01
370.002 3.943271e+01 1.285128e+01 -2.685863e-03 -1.400621e+01 3.618428e+01 -1.316721e-02 -4.456937e-03 1.384228e-02 3.203776e+01
371.002 3.757260e+01 -1.690664e+01 7.962066e-03 1.842448e+01 3.447587e+01 -1.077848e-02 -5.110450e-03 1.372071e-02 3.203775e+01
372.002 1.307136e+01 -3.647704e+01 1.303814e-02 3.975340e+01 1.199249e+01 -1.728257e-03 -5.159327e-03 1.341273e-02 3.203774e+01
373.002 -1.930690e+01 -3.406597e+01 9.979234e-03 3.712695e+01 -1.771792e+01 7.484430e-03 -4.650021e-03 1.269382e-02 3.203775e+01
374.002 -4.005026e+01 -1.112669e+01 1.786745e-03 1.212817e+01 -3.675118e+01 1.114010e-02 -3.955988e-03 1.137122e-02 3.203778e+01
375.002 -3.665998e+01 1.851677e+01 -5.789980e-03 -2.017802e+01 -3.363909e+01 7.945084e-03 -3.591784e-03 9.705065e-03 3.203780e+01
376.002 -1.117933e+01 3.700289e+01 -8.393310e-03 -4.032582e+01 -1.025742e+01 1.020119e-03 -3.624099e-03 8.083125e-03 3.203777e+01
377.002 2.103879e+01 3.319169e+01 -5.498593e-03 -3.617400e+01 1.930571e+01 -4.849815e-03 -3.849769e-03 6.701800e-03 3.203775e+01
378.002 4.057897e+01 9.378707e+00 4.271392e-06 -1.022354e+01 3.723502e+01 -6.470077e-03 -4.069968e-03 5.625312e-03 3.203776e+01
379.002 3.566645e+01 -2.008547e+01 4.227897e-03 2.188673e+01 3.272641e+01 -3.902786e-03 -4.048312e-03 4.779571e-03 3.203778e+01
380.002 9.262645e+00 -3.744657e+01 4.977852e-03 4.080818e+01 8.498049e+00 2.005897e-04 -3.699234e-03 3.940670e-03 3.203778e+01
381.002 -2.272282e+01 -3.224397e+01 2.807023e-03 3.513990e+01 -2.085099e+01 2.920073e-03 -3.202627e-03 2.940554e-03 3.203776e+01
382.002 -4.101649e+01 -7.611687e+00 -8.521791e-05 8.296533e+00 -3.763592e+01 3.046825e-03 -2.901904e-03 1.778469e-03 3.203775e+01
383.002 -3.459385e+01 2.160771e+01 -1.673315e-03 -2.354676e+01 -3.174127e+01 1.462091e-03 -2.777851e-03 8.058568e-04 3.203775e+01
384.002 -7.325038e+00 3.780601e+01 -1.603763e-03 -4.120048e+01 -6.718934e+00 -2.645547e-05 -2.454819e-03 1.367202e-04 3.203777e+01
385.002 2.435682e+01 3.122284e+01 -1.083814e-03 -3.402716e+01 2.235164e+01 -5.439733e-04 -1.818108e-03 -2.865392e-04 3.203780e+01
386.002 4.136184e+01 5.826218e+00 -1.150109e-03 -6.350233e+00 3.795392e+01 -7.521277e-04 -7.564755e-04 -5.806747e-04 3.203778e+01
387.002 3.344323e+01 -2.308155e+01 -1.451249e-03 2.515409e+01 3.068632e+01 -1.690434e-03 7.223655e-04 -1.089060e-03 3.203775e+01
388.002 5.371323e+00 -3.808049e+01 -7.560697e-04 4.150107e+01 4.926733e+00 -3.296558e-03 2.247232e-03 -2.049631e-03 3.203774e+01
389.002 -2.593679e+01 -3.013167e+01 1.522218e-03 3.283946e+01 -2.380146e+01 -4.194614e-03 3.348434e-03 -3.322051e-03 3.203776e+01
390.002 -4.161529e+01 -4.026334e+00 4.357747e-03 4.390074e+00 -3.818704e+01 -2.922733e-03 3.861480e-03 -4.557947e-03 3.203777e+01
391.002 -3.221779e+01 2.450505e+01 5.576824e-03 -2.670449e+01 -2.956279e+01 5.621115e-04 3.871486e-03 -5.345549e-03 3.203776e+01
392.002 -3.406248e+00 3.827076e+01 3.603357e-03 -4.170809e+01 -3.124889e+00 4.223528e-03 3.672478e-03 -5.488674e-03 3.203774e+01
393.002 2.745855e+01 2.897477e+01 -9.002862e-04 -3.157885e+01 2.519635e+01 5.243461e-03 3.677943e-03 -4.928948e-03 3.203773e+01
394.002 4.177688e+01 2.218009e+00 -5.132437e-03 -2.420009e+00 3.833404e+01 2.213719e-03 4.560252e-03 -3.915252e-03 3.203774e+01
395.002 3.092051e+01 -2.587501e+01 -5.759906e-03 2.819636e+01 2.837146e+01 -3.569349e-03 6.387413e-03 -3.114028e-03 3.203777e+01
396.002 1.432727e+00 -3.837623e+01 -1.356774e-03 4.182168e+01 1.313475e+00 -8.347432e-03 8.614803e-03 -2.891794e-03 3.203779e+01
397.002 -2.891879e+01 -2.775360e+01 5.870573e-03 3.024658e+01 -2.653611e+01 -8.207677e-03 1.066769e-02 -3.310404e-03 3.203776e+01
398.002 -4.184489e+01 -4.066098e-01 1.103894e-02 4.444929e-01 -3.839572e+01 -2.236184e-03 1.203791e-02 -4.154619e-03 3.203773e+01
399.002 -2.955507e+01 2.718544e+01 9.973240e-03 -2.962554e+01 -2.711749e+01 6.157969e-03 1.244554e-02 -4.878194e-03 3.203775e+01
400.002 5.437176e-01 3.839523e+01 2.594002e-03 -4.184290e+01 5.014283e-01 1.126024e-02 1.218790e-02 -4.916327e-03 3.203776e+01
401.002 3.031427e+01 2.646935e+01 -6.564561e-03 -2.884697e+01 2.781794e+01 9.071909e-03 1.189434e-02 -4.093577e-03 3.203777e+01
402.002 4.181857e+01 -1.405892e+00 -1.117418e-02 1.531440e+00 3.837267e+01 4.373932e-04 1.208165e-02 -2.658543e-03 3.203775e+01
403.002 2.812373e+01 -2.843427e+01 -7.551689e-03 3.098776e+01 2.580489e+01 -9.003505e-03 1.283253e-02 -1.135374e-03 3.203774e+01
404.002 -2.518745e+00 -3.832818e+01 2.353743e-03 4.177129e+01 -2.313273e+00 -1.260759e-02 1.406889e-02 1.845021e-04 3.203774e+01
405.002 -3.164314e+01 -2.512501e+01 1.203718e-02 2.738335e+01 -2.903742e+01 -7.362955e-03 1.561653e-02 1.021689e-03 3.203776e+01
406.002 -4.169915e+01 3.217807e+00 1.463599e-02 -3.504758e+00 -3.826365e+01 3.875599e-03 1.689884e-02 1.396419e-03 3.203780e+01
407.002 -2.662851e+01 2.962151e+01 7.613671e-03 -3.228077e+01 -2.443381e+01 1.377619e-02 1.761026e-02 1.701097e-03 3.203779e+01
408.002 4.488556e+00 3.817641e+01 -5.008696e-03 -4.160563e+01 4.119462e+00 1.522929e-02 1.786020e-02 2.218860e-03 3.203775e+01
409.002 3.290146e+01 2.372596e+01 -1.486464e-02 -2.585887e+01 3.019066e+01 6.483195e-03 1.786057e-02 3.069318e-03 3.203775e+01
410.002 4.148765e+01 -5.021787e+00 -1.488896e-02 5.470016e+00 3.806846e+01 -7.105899e-03 1.783745e-02 4.257577e-03 3.203777e+01
411.002 2.507438e+01 -3.074311e+01 -4.497057e-03 3.350197e+01 2.300696e+01 -1.640034e-02 1.801370e-02 5.583821e-03 3.203778e+01
412.002 -6.447838e+00 -3.793989e+01 9.655479e-03 4.134662e+01 -5.917547e+00 -1.474538e-02 1.833008e-02 6.815755e-03 3.203777e+01
413.002 -3.408533e+01 -2.227532e+01 1.787743e-02 2.427668e+01 -3.127658e+01 -2.766719e-03 1.848910e-02 7.799000e-03 3.203775e+01
414.002 -4.118368e+01 6.812489e+00 1.415545e-02 -7.422694e+00 -3.778868e+01 1.164008e-02 1.823879e-02 8.734813e-03 3.203774e+01
415.002 -2.346464e+01 3.179517e+01 5.790855e-04 -3.464924e+01 -2.152877e+01 1.859624e-02 1.787583e-02 9.902954e-03 3.203775e+01
416.002 8.393468e+00 3.761784e+01 -1.400287e-02 -4.099586e+01 7.704136e+00 1.297641e-02 1.763037e-02 1.127214e-02 3.203778e+01
417.002 3.519320e+01 2.077333e+01 -1.973794e-02 -2.263952e+01 3.229436e+01 -2.040473e-03 1.760007e-02 1.279322e-02 3.203779e+01
418.002 4.078679e+01 -8.588529e+00 -1.229089e-02 9.359154e+00 3.742540e+01 -1.675768e-02 1.790094e-02 1.420340e-02 3.203776e+01
419.002 2.180238e+01 -3.277549e+01 3.924158e-03 3.571902e+01 2.000408e+01 -2.122173e-02 1.835385e-02 1.514907e-02 3.203773e+01
420.002 -1.032020e+01 -3.721144e+01 1.831204e-02 4.055445e+01 -9.471971e+00 -1.202242e-02 1.848167e-02 1.556980e-02 3.203775e+01
421.002 -3.622309e+01 -1.922403e+01 2.112745e-02 2.095249e+01 -3.323981e+01 5.023246e-03 1.798262e-02 1.572499e-02 3.203776e+01
422.002 -4.029880e+01 1.034689e+01 1.022544e-02 -1.127433e+01 -3.697845e+01 1.860638e-02 1.681964e-02 1.599127e-02 3.203776e+01
423.002 -2.009157e+01 3.368337e+01 -7.294918e-03 -3.670793e+01 -1.843542e+01 1.948528e-02 1.520493e-02 1.668769e-02 3.203774e+01
424.002 1.222316e+01 3.672306e+01 -1.966006e-02 -4.002229e+01 1.121669e+01 6.800434e-03 1.346502e-02 1.791365e-02 3.203773e+01
425.002 3.717268e+01 1.763303e+01 -1.843903e-02 -1.921916e+01 3.410980e+01 -1.105741e-02 1.222497e-02 1.964659e-02 3.203773e+01
426.002 3.972167e+01 -1.208285e+01 -4.308036e-03 1.316517e+01 3.644785e+01 -2.219561e-02 1.195845e-02 2.133096e-02 3.203775e+01
427.002 1.833526e+01 -3.451729e+01 1.356211e-02 3.761541e+01 1.682318e+01 -1.922476e-02 1.233631e-02 2.240264e-02 3.203778e+01
428.002 -1.409925e+01 -3.615309e+01 2.354157e-02 3.939974e+01 -1.293824e+01 -3.973513e-03 1.278754e-02 2.266560e-02 3.203777e+01
429.002 -3.803875e+01 -1.600390e+01 1.909570e-02 1.744231e+01 -3.490389e+01 1.371255e-02 1.276680e-02 2.217166e-02 3.203773e+01
430.002 -3.905631e+01 1.378966e+01 3.105859e-03 -1.502647e+01 -3.583631e+01 2.234175e-02 1.184436e-02 2.132789e-02 3.203773e+01
431.002 -1.653879e+01 3.527312e+01 -1.393756e-02 -3.843976e+01 -1.517348e+01 1.635968e-02 1.003188e-02 2.076731e-02 3.203775e+01
432.002 1.594384e+01 3.550155e+01 -2.088692e-02 -3.868978e+01 1.463221e+01 -1.138329e-04 7.892063e-03 2.086969e-02 3.203776e+01
433.002 3.881912e+01 1.433832e+01 -1.339326e-02 -1.562667e+01 3.562115e+01 -1.612049e-02 6.047631e-03 2.160178e-02 3.203775e+01
434.002 3.830320e+01 -1.546492e+01 3.368692e-03 1.685327e+01 3.514613e+01 -2.114712e-02 4.827578e-03 2.250404e-02 3.203774e+01
435.002 1.470587e+01 -3.594935e+01 1.819268e-02 3.917820e+01 1.349213e+01 -1.210141e-02 4.180014e-03 2.316591e-02 3.203773e+01
436.002 -1.775337e+01 -3.477026e+01 2.143869e-02 3.789431e+01 -1.629259e+01 4.699137e-03 4.073670e-03 2.331351e-02 3.203774e+01
437.002 -3.951380e+01 -1.263867e+01 1.142256e-02 1.377576e+01 -3.625906e+01 1.818115e-02 4.062459e-03 2.274642e-02 3.203778e+01
438.002 -3.746393e+01 1.710816e+01 -4.961388e-03 -1.864305e+01 -3.437685e+01 1.995747e-02 3.627045e-03 2.175503e-02 3.203779e+01
439.002 -1.283918e+01 3.654647e+01 -1.712493e-02 -3.982852e+01 -1.178045e+01 9.448932e-03 2.715284e-03 2.072670e-02 3.203776e+01
440.002 1.952326e+01 3.396236e+01 -1.766446e-02 -3.701396e+01 1.791521e+01 -6.131019e-03 1.533738e-03 1.987543e-02 3.203774e+01
441.002 4.012089e+01 1.091206e+01 -6.906502e-03 -1.189467e+01 3.681490e+01 -1.670857e-02 3.103257e-04 1.928757e-02 3.203776e+01
442.002 3.654192e+01 -1.871339e+01 7.614548e-03 2.039138e+01 3.352994e+01 -1.592210e-02 -6.633962e-04 1.887091e-02 3.203777e+01
443.002 1.094411e+01 -3.706262e+01 1.642059e-02 4.038975e+01 1.004112e+01 -5.075268e-03 -1.290393e-03 1.837327e-02 3.203777e+01
444.002 -2.124863e+01 -3.307949e+01 1.431715e-02 3.605052e+01 -1.949822e+01 8.195214e-03 -1.761741e-03 1.758933e-02 3.203775e+01
445.002 -4.063790e+01 -9.163119e+00 3.416451e-03 9.987456e+00 -3.728854e+01 1.523298e-02 -2.439943e-03 1.652564e-02 3.203774e+01
446.002 -3.553894e+01 2.027528e+01 -8.606235e-03 -2.209443e+01 -3.260855e+01 1.204472e-02 -3.273758e-03 1.553710e-02 3.203774e+01
447.002 -9.024371e+00 3.749549e+01 -1.405881e-02 -4.086185e+01 -8.278323e+00 1.600133e-03 -3.928762e-03 1.472219e-02 3.203777e+01
448.002 2.292724e+01 3.212148e+01 -1.031965e-02 -3.500634e+01 2.103977e+01 -8.875176e-03 -4.304963e-03 1.406561e-02 3.203780e+01
449.002 4.106355e+01 7.392508e+00 -7.932825e-04 -8.057133e+00 3.768012e+01 -1.303837e-02 -4.254372e-03 1.345741e-02 3.203778e+01
450.002 3.445593e+01 -2.179147e+01 8.028459e-03 2.374808e+01 3.161545e+01 -9.247513e-03 -3.769789e-03 1.255223e-02 3.203775e+01
451.002 7.084798e+00 -3.784393e+01 1.096430e-02 4.124309e+01 6.498868e+00 -9.339316e-04 -3.215710e-03 1.112561e-02 3.203775e+01
452.002 -2.455497e+01 -3.109126e+01 7.170003e-03 3.388503e+01 -2.253365e+01 6.166639e-03 -3.025355e-03 9.316872e-03 3.203777e+01
453.002 -4.139785e+01 -5.603933e+00 1.083818e-04 6.109154e+00 -3.798762e+01 7.914170e-03 -3.357529e-03 7.457139e-03 3.203777e+01
454.002 -3.329575e+01 2.326008e+01 -5.290241e-03 -2.534787e+01 -3.055193e+01 4.208620e-03 -4.136935e-03 5.952718e-03 3.203776e+01
455.002 -5.129993e+00 3.810853e+01 -5.996290e-03 -4.153139e+01 -4.706486e+00 -1.677309e-03 -5.088815e-03 5.004113e-03 3.203774e+01
456.002 2.612770e+01 2.999293e+01 -2.492885e-03 -3.268850e+01 2.397538e+01 -5.684278e-03 -5.755840e-03 4.708336e-03 3.203773e+01
457.002 4.164080e+01 3.803019e+00 2.077690e-03 -4.147393e+00 3.820943e+01 -5.769345e-03 -5.449762e-03 4.778875e-03 3.203775e+01
458.002 3.206127e+01 -2.467820e+01 4.693425e-03 2.689207e+01 2.941844e+01 -3.020744e-03 -4.161376e-03 4.560790e-03 3.203778e+01
459.002 3.162906e+00 -3.828890e+01 4.597426e-03 4.172656e+01 2.901238e+00 -3.745293e-05 -2.422234e-03 3.714610e-03 3.203779e+01
460.002 -2.764190e+01 -2.882829e+01 3.083358e-03 3.141791e+01 -2.536438e+01 1.444732e-03 -7.978400e-04 2.172431e-03 3.203776e+01
461.002 -4.179063e+01 -1.995614e+00 1.804454e-03 2.176402e+00 -3.834597e+01 1.499094e-03 1.901312e-04 1.729562e-04 3.203774e+01
462.002 -3.075616e+01 2.603960e+01 1.326248e-03 -2.837653e+01 -2.821968e+01 1.236192e-03 2.760704e-04 -1.701844e-03 3.203775e+01
463.002 -1.189052e+00 3.838314e+01 1.044752e-03 -4.182947e+01 -1.088653e+00 1.432365e-03 -2.002884e-04 -2.888604e-03 3.203777e+01
464.002 2.909404e+01 2.759841e+01 1.287323e-04 -3.007726e+01 2.669815e+01 1.731285e-03 -6.073745e-04 -3.213646e-03 3.203777e+01
465.002 4.184620e+01 1.839536e-01 -1.278804e-03 -2.011306e-01 3.839791e+01 1.099710e-03 -4.342508e-04 -2.944951e-03 3.203775e+01
466.002 2.938252e+01 -2.734165e+01 -1.922142e-03 2.979693e+01 2.695981e+01 -8.311214e-04 3.936849e-04 -2.586963e-03 3.203774e+01
467.002 -7.873202e-01 -3.839113e+01 -5.979154e-04 4.183971e+01 -7.246891e-01 -3.103208e-03 1.845607e-03 -2.433480e-03 3.203774e+01
468.002 -3.048232e+01 -2.630565e+01 2.625407e-03 2.866981e+01 -2.797240e+01 -3.794978e-03 3.686324e-03 -2.796722e-03 3.203777e+01
469.002 -4.180849e+01 1.630775e+00 5.822611e-03 -1.775398e+00 -3.836408e+01 -1.410622e-03 5.292117e-03 -3.608358e-03 3.203780e+01
470.002 -2.794216e+01 2.858446e+01 6.190537e-03 -3.115073e+01 -2.563922e+01 3.330521e-03 6.373799e-03 -4.454521e-03 3.203778e+01
471.002 2.762287e+00 3.831417e+01 2.392591e-03 -4.175585e+01 2.535542e+00 7.323510e-03 7.042551e-03 -5.037603e-03 3.203775e+01
472.002 3.180269e+01 2.495542e+01 -3.773759e-03 -2.719879e+01 2.918263e+01 7.180836e-03 7.510509e-03 -5.207836e-03 3.203775e+01
473.002 4.167848e+01 -3.441432e+00 -8.187346e-03 3.747702e+00 3.824379e+01 2.068039e-03 8.042458e-03 -4.949862e-03 3.203777e+01
474.002 2.643987e+01 -2.976419e+01 -7.307020e-03 3.243513e+01 2.426014e+01 -5.163240e-03 8.873287e-03 -4.482065e-03 3.203778e+01
475.002 -4.730556e+00 -3.815233e+01 -9.688829e-04 4.157817e+01 -4.341635e+00 -9.604499e-03 9.931119e-03 -4.051815e-03 3.203777e+01
476.002 -3.305110e+01 -2.355102e+01 6.904963e-03 2.566705e+01 -3.032754e+01 -7.692888e-03 1.088528e-02 -3.822236e-03 3.203775e+01
477.002 -4.145567e+01 5.242318e+00 1.080169e-02 -5.711323e+00 -3.803831e+01 -1.209392e-04 1.149994e-02 -3.561856e-03 3.203774e+01
478.002 -2.487894e+01 3.087669e+01 7.527427e-03 -3.364805e+01 -2.282663e+01 8.286210e-03 1.206529e-02 -3.018171e-03 3.203775e+01
479.002 6.689011e+00 3.790459e+01 -1.437981e-03 -4.130817e+01 6.140021e+00 1.158826e-02 1.274861e-02 -2.202083e-03 3.203779e+01
480.002 3.422576e+01 2.209262e+01 -1.039191e-02 -2.407717e+01 3.140654e+01 6.750861e-03 1.365564e-02 -1.133400e-03 3.203779e+01
481.002 4.113936e+01 -7.031750e+00 -1.289576e-02 7.662568e+00 3.774882e+01 -3.768927e-03 1.491155e-02 -8.127024e-05 3.203776e+01
482.002 2.326245e+01 -3.191928e+01 -6.422250e-03 3.478578e+01 2.134373e+01 -1.310947e-02 1.632391e-02 6.101224e-04 3.203774e+01
483.002 -8.632345e+00 -3.757173e+01 5.321860e-03 4.094688e+01 -7.923324e+00 -1.454482e-02 1.742041e-02 8.963883e-04 3.203775e+01
484.002 -3.532453e+01 -2.058382e+01 1.451895e-02 2.243419e+01 -3.241541e+01 -6.460531e-03 1.791740e-02 1.025297e-03 3.203777e+01
485.002 -4.073103e+01 8.806948e+00 1.458365e-02 -9.596274e+00 -3.737513e+01 6.138506e-03 1.776555e-02 1.368436e-03 3.203776e+01
486.002 -2.159410e+01 3.289120e+01 4.926753e-03 -3.584472e+01 -1.981410e+01 1.469326e-02 1.716060e-02 2.225834e-03 3.203774e+01
487.002 1.055575e+01 3.715590e+01 -8.178108e-03 -4.049404e+01 9.686839e+00 1.293531e-02 1.642355e-02 3.714999e-03 3.203773e+01
488.002 3.634509e+01 1.902999e+01 -1.572702e-02 -2.074158e+01 3.335065e+01 1.582043e-03 1.621447e-02 5.796380e-03 3.203773e+01
489.002 4.023258e+01 -1.056351e+01 -1.216504e-02 1.150938e+01 3.691691e+01 -1.199798e-02 1.694222e-02 7.883637e-03 3.203776e+01
490.002 1.987686e+01 -3.379113e+01 7.705835e-04 3.682406e+01 1.823794e+01 -1.859074e-02 1.824600e-02 9.444751e-03 3.203779e+01
491.002 -1.245602e+01 -3.665770e+01 1.481319e-02 3.994974e+01 -1.143033e+01 -1.320328e-02 1.956732e-02 1.027877e-02 3.203777e+01
492.002 -3.728408e+01 -1.743506e+01 2.040383e-02 1.900214e+01 -3.421143e+01 1.241635e-03 2.034789e-02 1.043642e-02 3.203773e+01
493.002 -3.964487e+01 1.229435e+01 1.323941e-02 -1.339664e+01 -3.637647e+01 1.537725e-02 2.014688e-02 1.034722e-02 3.203774e+01
494.002 -1.811601e+01 3.461474e+01 -2.369206e-03 -3.772200e+01 -1.662085e+01 1.955033e-02 1.901249e-02 1.064895e-02 3.203776e+01
495.002 1.432838e+01 3.607696e+01 -1.608875e-02 -3.931667e+01 1.314976e+01 1.057080e-02 1.751959e-02 1.169896e-02 3.203777e+01
496.002 3.813896e+01 1.580080e+01 -1.852348e-02 -1.722040e+01 3.499692e+01 -5.854431e-03 1.628736e-02 1.343724e-02 3.203775e+01
497.002 3.896815e+01 -1.399667e+01 -7.654867e-03 1.525311e+01 3.575616e+01 -1.868673e-02 1.561803e-02 1.537951e-02 3.203774e+01
498.002 1.631519e+01 -3.536005e+01 9.437464e-03 3.853578e+01 1.496869e+01 -1.903391e-02 1.548386e-02 1.712751e-02 3.203773e+01
499.002 -1.616935e+01 -3.541499e+01 2.127939e-02 3.859670e+01 -1.483925e+01 -6.383014e-03 1.583812e-02 1.835656e-02 3.203775e+01
500.002 -3.890956e+01 -1.412907e+01 1.980936e-02 1.539979e+01 -3.570472e+01 1.110533e-02 1.615910e-02 1.888055e-02 3.203778e+01
501.002 -3.820367e+01 1.567016e+01 5.685865e-03 -1.707607e+01 -3.505567e+01 2.196266e-02 1.593933e-02 1.901605e-02 3.203779e+01
502.002 -1.447705e+01 3.602739e+01 -1.205691e-02 -3.926292e+01 -1.328328e+01 1.886963e-02 1.514193e-02 1.913803e-02 3.203776e+01
503.002 1.797420e+01 3.467483e+01 -2.180282e-02 -3.779047e+01 1.649399e+01 3.606119e-03 1.396909e-02 1.946788e-02 3.203774e+01
504.002 3.959399e+01 1.242677e+01 -1.704058e-02 -1.354545e+01 3.633166e+01 -1.391646e-02 1.267161e-02 2.010260e-02 3.203776e+01
505.002 3.735475e+01 -1.730915e+01 -8.740951e-04 1.886102e+01 3.427602e+01 -2.214365e-02 1.157950e-02 2.092075e-02 3.203777e+01
506.002 1.260687e+01 -3.661508e+01 1.599971e-02 3.990206e+01 1.156701e+01 -1.567026e-02 1.078454e-02 2.164258e-02 3.203777e+01
507.002 -1.973798e+01 -3.385828e+01 2.239784e-02 3.689937e+01 -1.811198e+01 1.163880e-03 1.007308e-02 2.202564e-02 3.203775e+01
508.002 -4.018961e+01 -1.069884e+01 1.409201e-02 1.166129e+01 -3.687723e+01 1.713432e-02 9.069574e-03 2.209317e-02 3.203774e+01
509.002 -3.642310e+01 1.890807e+01 -3.264168e-03 -2.060420e+01 -3.341994e+01 2.167769e-02 7.866479e-03 2.219011e-02 3.203774e+01
510.002 -1.070826e+01 3.712067e+01 -1.818065e-02 -4.045315e+01 -9.823556e+00 1.199835e-02 6.749939e-03 2.239021e-02 3.203777e+01
511.002 2.145831e+01 3.296505e+01 -2.112520e-02 -3.592553e+01 1.969178e+01 -5.392214e-03 5.810417e-03 2.270809e-02 3.203779e+01
512.002 4.069485e+01 8.946144e+00 -1.051057e-02 -9.750263e+00 3.734170e+01 -1.922223e-02 5.226234e-03 2.301951e-02 3.203777e+01
513.002 3.540957e+01 -2.046401e+01 6.544199e-03 2.230132e+01 3.249039e+01 -2.081223e-02 5.002897e-03 2.296625e-02 3.203774e+01
514.002 8.786159e+00 -3.754249e+01 1.898923e-02 4.091439e+01 8.059890e+00 -9.561565e-03 4.769323e-03 2.233636e-02 3.203774e+01
515.002 -2.313102e+01 -3.199755e+01 1.907391e-02 3.487250e+01 -2.122717e+01 6.826935e-03 4.127257e-03 2.126971e-02 3.203776e+01
516.002 -4.110942e+01 -7.171949e+00 7.327548e-03 7.817799e+00 -3.772303e+01 1.760601e-02 2.929201e-03 2.008233e-02 3.203776e+01
517.002 -3.431665e+01 2.197519e+01 -8.105759e-03 -2.394773e+01 -3.148871e+01 1.614080e-02 1.253073e-03 1.916507e-02 3.203775e+01
518.002 -6.845005e+00 3.788097e+01 -1.707689e-02 -4.128346e+01 -6.280059e+00 3.961269e-03 -6.366695e-04 1.871132e-02 3.203773e+01
519.002 2.475200e+01 3.095971e+01 -1.413190e-02 -3.374213e+01 2.271325e+01 -1.049401e-02 -2.234345e-03 1.883445e-02 3.203773e+01
520.002 4.143333e+01 5.381575e+00 -1.926127e-03 -5.867719e+00 3.801929e+01 -1.779704e-02 -2.848278e-03 1.919835e-02 3.203774e+01
521.002 3.314710e+01 -2.343904e+01 1.117258e-02 2.554164e+01 3.041499e+01 -1.390636e-02 -2.521948e-03 1.915379e-02 3.203778e+01
522.002 4.887705e+00 -3.813591e+01 1.700756e-02 4.155989e+01 4.484025e+00 -2.201257e-03 -1.777633e-03 1.837482e-02 3.203778e+01
523.002 -2.631756e+01 -2.985358e+01 1.269285e-02 3.253538e+01 -2.414915e+01 9.426757e-03 -1.178703e-03 1.678951e-02 3.203775e+01
