# t C_xx C_xy C_xz C_yx C_yy C_yz C_zx C_zy C_zz 
769.002 1.139128e-01 -1.826919e-01 -2.206697e-06 3.064263e-01 6.792177e-02 -2.336783e-03 4.603101e-03 1.098156e-03 1.586388e-01
770.002 4.912865e-02 -1.926947e-01 4.948855e-04 3.232086e-01 2.929640e-02 -2.100297e-03 4.213535e-03 1.089118e-03 1.586411e-01
771.002 -1.739041e-02 -1.946326e-01 9.227277e-04 3.264652e-01 -1.036232e-02 -1.718285e-03 3.724730e-03 1.120139e-03 1.586436e-01
772.002 -8.280129e-02 -1.885544e-01 1.245014e-03 3.162731e-01 -4.935927e-02 -1.217070e-03 3.164978e-03 1.201363e-03 1.586464e-01
773.002 -1.444211e-01 -1.748627e-01 1.438499e-03 2.933064e-01 -8.609256e-02 -6.420905e-04 2.586981e-03 1.337056e-03 1.586488e-01
774.002 -1.998986e-01 -1.542355e-01 1.496060e-03 2.587069e-01 -1.191620e-01 -3.880645e-05 2.039352e-03 1.525264e-03 1.586497e-01
775.002 -2.471734e-01 -1.275835e-01 1.423356e-03 2.140018e-01 -1.473415e-01 5.538683e-04 1.561734e-03 1.759218e-03 1.586491e-01
776.002 -2.844924e-01 -9.605137e-02 1.234765e-03 1.611084e-01 -1.695882e-01 1.103809e-03 1.185146e-03 2.027762e-03 1.586481e-01
777.002 -3.105429e-01 -6.096147e-02 9.523109e-04 1.022419e-01 -1.851180e-01 1.586881e-03 9.344640e-04 2.317674e-03 1.586468e-01
778.002 -3.245161e-01 -2.369778e-02 6.033006e-04 3.972730e-02 -1.934477e-01 1.987559e-03 8.299505e-04 2.613630e-03 1.586446e-01
779.002 -3.260502e-01 1.433600e-02 2.106545e-04 -2.407774e-02 -1.943617e-01 2.300789e-03 8.761002e-04 2.899797e-03 1.586416e-01
780.002 -3.152036e-01 5.172799e-02 -2.013861e-04 -8.680300e-02 -1.878951e-01 2.528064e-03 1.077172e-03 3.159944e-03 1.586381e-01
781.002 -2.924669e-01 8.708781e-02 -6.186066e-04 -1.461173e-01 -1.743405e-01 2.672151e-03 1.413923e-03 3.376273e-03 1.586348e-01
782.002 -2.587633e-01 1.191026e-01 -1.038589e-03 -1.998169e-01 -1.542478e-01 2.732321e-03 1.840240e-03 3.536662e-03 1.586318e-01
783.002 -2.154345e-01 1.465811e-01 -1.451077e-03 -2.459044e-01 -1.284189e-01 2.709471e-03 2.322588e-03 3.634100e-03 1.586297e-01
784.002 -1.641326e-01 1.685385e-01 -1.842928e-03 -2.827324e-01 -9.783732e-02 2.604995e-03 2.829100e-03 3.664258e-03 1.586279e-01
785.002 -1.067271e-01 1.842027e-01 -2.202644e-03 -3.090049e-01 -6.361501e-02 2.417226e-03 3.318912e-03 3.626709e-03 1.586262e-01
786.002 -4.533510e-02 1.929983e-01 -2.515364e-03 -3.237547e-01 -2.701405e-02 2.144658e-03 3.749638e-03 3.525265e-03 1.586253e-01
787.002 1.770699e-02 1.945961e-01 -2.761785e-03 -3.264277e-01 1.056974e-02 1.789582e-03 4.082315e-03 3.368263e-03 1.586260e-01
788.002 8.002978e-02 1.889534e-01 -2.921371e-03 -3.169553e-01 4.772283e-02 1.365396e-03 4.293671e-03 3.168238e-03 1.586279e-01
789.002 1.393543e-01 1.762917e-01 -2.975805e-03 -2.957109e-01 8.308754e-02 8.912620e-04 4.367229e-03 2.939360e-03 1.586303e-01
790.002 1.935157e-01 1.570744e-01 -2.913644e-03 -2.634722e-01 1.153740e-01 3.938678e-04 4.300320e-03 2.697642e-03 1.586332e-01
791.002 2.405043e-01 1.320058e-01 -2.732481e-03 -2.214181e-01 1.433847e-01 -9.325890e-05 4.104065e-03 2.457074e-03 1.586366e-01
792.002 2.785584e-01 1.020133e-01 -2.432417e-03 -1.711051e-01 1.660690e-01 -5.424272e-04 3.777378e-03 2.231166e-03 1.586403e-01
793.002 3.062353e-01 6.822890e-02 -2.025920e-03 -1.144304e-01 1.825688e-01 -9.249797e-04 3.335747e-03 2.034958e-03 1.586443e-01
794.002 3.225089e-01 3.192293e-02 -1.542298e-03 -5.352172e-02 1.922713e-01 -1.213154e-03 2.819388e-03 1.879569e-03 1.586481e-01
795.002 3.267898e-01 -5.596684e-03 -1.015770e-03 9.422287e-03 1.948236e-01 -1.391065e-03 2.268645e-03 1.771460e-03 1.586505e-01
796.002 3.188774e-01 -4.297359e-02 -4.807082e-04 7.212351e-02 1.901071e-01 -1.455369e-03 1.721547e-03 1.713082e-03 1.586518e-01
797.002 2.990053e-01 -7.880089e-02 3.064529e-05 1.322214e-01 1.782634e-01 -1.412931e-03 1.213943e-03 1.702385e-03 1.586527e-01
798.002 2.678786e-01 -1.117104e-01 4.896176e-04 1.874245e-01 1.597130e-01 -1.281209e-03 7.819856e-04 1.734076e-03 1.586532e-01
799.002 2.265994e-01 -1.404719e-01 8.745814e-04 2.356693e-01 1.351107e-01 -1.086227e-03 4.598809e-04 1.799009e-03 1.586529e-01
800.002 1.766034e-01 -1.640014e-01 1.177525e-03 2.751359e-01 1.053109e-01 -8.566527e-04 2.706376e-04 1.885733e-03 1.586519e-01
801.002 1.196516e-01 -1.813663e-01 1.398464e-03 3.042590e-01 7.136270e-02 -6.247646e-04 2.391503e-04 1.979745e-03 1.586505e-01
802.002 5.781324e-02 -1.918220e-01 1.549038e-03 3.217904e-01 3.450003e-02 -4.107368e-04 3.631886e-04 2.062468e-03 1.586492e-01
803.002 -6.584469e-03 -1.948603e-01 1.647703e-03 3.268770e-01 -3.891172e-03 -2.191094e-04 6.138506e-04 2.118925e-03 1.586483e-01
804.002 -7.102079e-02 -1.902527e-01 1.710575e-03 3.191337e-01 -4.230654e-02 -5.586177e-05 9.723661e-04 2.136809e-03 1.586481e-01
805.002 -1.329739e-01 -1.780646e-01 1.751465e-03 2.986755e-01 -7.924155e-02 7.832258e-05 1.414327e-03 2.105178e-03 1.586475e-01
806.002 -1.899836e-01 -1.586349e-01 1.779246e-03 2.660741e-01 -1.132318e-01 1.921557e-04 1.901038e-03 2.016637e-03 1.586465e-01
807.002 -2.396334e-01 -1.326056e-01 1.795178e-03 2.224062e-01 -1.428379e-01 2.962667e-04 2.387639e-03 1.867828e-03 1.586457e-01
808.002 -2.796738e-01 -1.009605e-01 1.793384e-03 1.693171e-01 -1.667180e-01 3.982808e-04 2.827581e-03 1.660336e-03 1.586457e-01
809.002 -3.082508e-01 -6.495951e-02 1.769271e-03 1.089216e-01 -1.837642e-01 4.979328e-04 3.186934e-03 1.401448e-03 1.586460e-01
810.002 -3.239967e-01 -2.606021e-02 1.717337e-03 4.366777e-02 -1.931599e-01 5.911359e-04 3.435354e-03 1.102019e-03 1.586462e-01
811.002 -3.260640e-01 1.411733e-02 1.637330e-03 -2.372595e-02 -1.943996e-01 6.711268e-04 3.556406e-03 7.769061e-04 1.586465e-01
812.002 -3.141963e-01 5.383424e-02 1.536236e-03 -9.034331e-02 -1.873308e-01 7.296359e-04 3.548410e-03 4.404048e-04 1.586470e-01
813.002 -2.887996e-01 9.132500e-02 1.414573e-03 -1.532237e-01 -1.721942e-01 7.572212e-04 3.396381e-03 1.078950e-04 1.586479e-01
814.002 -2.509674e-01 1.248928e-01 1.280551e-03 -2.095202e-01 -1.496432e-01 7.482301e-04 3.104759e-03 -2.020269e-04 1.586495e-01
815.002 -2.024230e-01 1.530408e-01 1.152806e-03 -2.567266e-01 -1.207059e-01 7.071068e-04 2.707262e-03 -4.740294e-04 1.586513e-01
816.002 -1.453413e-01 1.745806e-01 1.045195e-03 -2.928511e-01 -8.667587e-02 6.451893e-04 2.241121e-03 -6.975797e-04 1.586524e-01
817.002 -8.226956e-02 1.886336e-01 9.636493e-04 -3.164180e-01 -4.907113e-02 5.771480e-04 1.743681e-03 -8.669275e-04 1.586530e-01
818.002 -1.606925e-02 1.946748e-01 9.074644e-04 -3.265439e-01 -9.599510e-03 5.180232e-04 1.251726e-03 -9.817170e-04 1.586539e-01
819.002 5.030252e-02 1.925931e-01 8.686255e-04 -3.230442e-01 2.997320e-02 4.833399e-04 8.036576e-04 -1.045415e-03 1.586550e-01
820.002 1.140530e-01 1.826714e-01 8.318545e-04 -3.063966e-01 6.798241e-02 4.868728e-04 4.379323e-04 -1.066056e-03 1.586558e-01
821.002 1.726546e-01 1.655216e-01 7.762013e-04 -2.776277e-01 1.029218e-01 5.327447e-04 1.839327e-04 -1.054829e-03 1.586561e-01
822.002 2.239021e-01 1.420355e-01 6.767438e-04 -2.382323e-01 1.334769e-01 6.198247e-04 7.236516e-05 -1.026607e-03 1.586563e-01
823.002 2.659949e-01 1.133334e-01 5.162131e-04 -1.900881e-01 1.585733e-01 7.320085e-04 1.077242e-04 -9.994256e-04 1.586565e-01
824.002 2.976029e-01 8.069786e-02 2.891893e-04 -1.353461e-01 1.774195e-01 8.422286e-04 2.721767e-04 -9.876917e-04 1.586569e-01
825.002 3.179018e-01 4.550094e-02 -6.858441e-06 -7.630326e-02 1.895245e-01 9.263433e-04 5.559374e-04 -1.003446e-03 1.586575e-01
826.002 3.265757e-01 9.076331e-03 -3.668320e-04 -1.519821e-02 1.946976e-01 9.607215e-04 9.435459e-04 -1.056761e-03 1.586572e-01
827.002 3.236990e-01 -2.731178e-02 -7.738602e-04 4.584461e-02 1.929842e-01 9.235360e-04 1.407558e-03 -1.155060e-03 1.586557e-01
828.002 3.096845e-01 -6.244089e-02 -1.202196e-03 1.047731e-01 1.846328e-01 8.005390e-04 1.912478e-03 -1.302981e-03 1.586536e-01
829.002 2.852827e-01 -9.516235e-02 -1.621077e-03 1.596635e-01 1.700931e-01 5.879448e-04 2.417577e-03 -1.500922e-03 1.586513e-01
830.002 2.515036e-01 -1.244869e-01 -2.004460e-03 2.088569e-01 1.499658e-01 2.893499e-04 2.890765e-03 -1.744748e-03 1.586481e-01
831.002 2.095151e-01 -1.495799e-01 -2.327833e-03 2.509510e-01 1.249454e-01 -8.319957e-05 3.299463e-03 -2.027675e-03 1.586439e-01
832.002 1.606222e-01 -1.697190e-01 -2.572826e-03 2.847320e-01 9.580926e-02 -5.148205e-04 3.622312e-03 -2.339945e-03 1.586389e-01
833.002 1.062858e-01 -1.842799e-01 -2.727709e-03 3.091511e-01 6.342828e-02 -9.873342e-04 3.844181e-03 -2.672405e-03 1.586337e-01
834.002 4.812056e-02 -1.927509e-01 -2.782713e-03 3.233508e-01 2.876331e-02 -1.470113e-03 3.932498e-03 -3.013144e-03 1.586286e-01
835.002 -1.208164e-02 -1.947504e-01 -2.736752e-03 3.266883e-01 -7.118309e-03 -1.937899e-03 3.874903e-03 -3.345562e-03 1.586244e-01
836.002 -7.241201e-02 -1.900554e-01 -2.594904e-03 3.187914e-01 -4.307691e-02 -2.377436e-03 3.686674e-03 -3.653765e-03 1.586210e-01
837.002 -1.309264e-01 -1.785992e-01 -2.362250e-03 2.995542e-01 -7.795591e-02 -2.776354e-03 3.386787e-03 -3.923419e-03 1.586176e-01
838.002 -1.855591e-01 -1.604900e-01 -2.044016e-03 2.691595e-01 -1.105259e-01 -3.120353e-03 2.997060e-03 -4.141491e-03 1.586147e-01
839.002 -2.340983e-01 -1.360889e-01 -1.648065e-03 2.282108e-01 -1.394696e-01 -3.393946e-03 2.544283e-03 -4.297258e-03 1.586133e-01
840.002 -2.743448e-01 -1.060573e-01 -1.182378e-03 1.778165e-01 -1.634734e-01 -3.582891e-03 2.066084e-03 -4.382332e-03 1.586133e-01
841.002 -3.042916e-01 -7.133117e-02 -6.547159e-04 1.195500e-01 -1.813391e-01 -3.673330e-03 1.607618e-03 -4.393174e-03 1.586140e-01
842.002 -3.222023e-01 -3.311832e-02 -7.875449e-05 5.544003e-02 -1.920310e-01 -3.646965e-03 1.210148e-03 -4.330642e-03 1.586153e-01
843.002 -3.267200e-01 7.092794e-03 5.299955e-04 -1.201553e-02 -1.947399e-01 -3.485475e-03 9.230059e-04 -4.201728e-03 1.586173e-01
844.002 -3.170306e-01 4.756257e-02 1.139231e-03 -7.990002e-02 -1.889796e-01 -3.174056e-03 7.724031e-04 -4.021762e-03 1.586199e-01
845.002 -2.930240e-01 8.638819e-02 1.701143e-03 -1.450191e-01 -1.746836e-01 -2.708123e-03 7.603376e-04 -3.807048e-03 1.586232e-01
846.002 -2.554127e-01 1.216175e-01 2.172975e-03 -2.041002e-01 -1.522779e-01 -2.095093e-03 8.969605e-04 -3.575550e-03 1.586269e-01
847.002 -2.057051e-01 1.514459e-01 2.514510e-03 -2.541210e-01 -1.226590e-01 -1.355770e-03 1.182161e-03 -3.347300e-03 1.586298e-01
848.002 -1.461049e-01 1.743252e-01 2.687930e-03 -2.924825e-01 -8.713786e-02 -5.269532e-04 1.596234e-03 -3.141387e-03 1.586314e-01
849.002 -7.947687e-02 1.890353e-01 2.666911e-03 -3.171360e-01 -4.742185e-02 3.391622e-04 2.104982e-03 -2.974468e-03 1.586320e-01
850.002 -9.202996e-03 1.948165e-01 2.443813e-03 -3.268076e-01 -5.529913e-03 1.179860e-03 2.662800e-03 -2.857942e-03 1.586320e-01
851.002 6.117381e-02 1.914621e-01 2.032568e-03 -3.211553e-01 3.642556e-02 1.936897e-03 3.227450e-03 -2.795983e-03 1.586309e-01
852.002 1.282367e-01 1.792939e-01 1.465809e-03 -3.007224e-01 7.640856e-02 2.558037e-03 3.753865e-03 -2.786869e-03 1.586287e-01
853.002 1.888679e-01 1.591049e-01 7.891714e-04 -2.668402e-01 1.125604e-01 3.006643e-03 4.207193e-03 -2.822953e-03 1.586257e-01
854.002 2.404152e-01 1.320953e-01 5.779938e-05 -2.215214e-01 1.432986e-01 3.263618e-03 4.558306e-03 -2.894404e-03 1.586228e-01
855.002 2.808595e-01 9.976954e-02 -6.635021e-04 -1.672913e-01 1.674186e-01 3.321399e-03 4.765314e-03 -2.986105e-03 1.586205e-01
856.002 3.088991e-01 6.382231e-02 -1.317726e-03 -1.069900e-01 1.841443e-01 3.196082e-03 4.810189e-03 -3.078182e-03 1.586199e-01
857.002 3.239950e-01 2.596902e-02 -1.866438e-03 -4.349217e-02 1.931515e-01 2.923179e-03 4.702911e-03 -3.152310e-03 1.586206e-01
858.002 3.262598e-01 -1.219232e-02 -2.285149e-03 2.051758e-02 1.945058e-01 2.544309e-03 4.460269e-03 -3.193875e-03 1.586220e-01
859.002 3.163110e-01 -4.918795e-02 -2.561599e-03 8.256723e-02 1.885766e-01 2.102261e-03 4.102969e-03 -3.191765e-03 1.586243e-01
860.002 2.952062e-01 -8.369899e-02 -2.695501e-03 1.404475e-01 1.759977e-01 1.638213e-03 3.655816e-03 -3.138124e-03 1.586282e-01
861.002 2.643287e-01 -1.146536e-01 -2.701318e-03 1.923646e-01 1.575936e-01 1.184460e-03 3.156168e-03 -3.027636e-03 1.586330e-01
862.002 2.252040e-01 -1.412539e-01 -2.601912e-03 2.369794e-01 1.342728e-01 7.617607e-04 2.647932e-03 -2.860176e-03 1.586378e-01
863.002 1.793963e-01 -1.629125e-01 -2.418906e-03 2.733053e-01 1.069678e-01 3.802300e-04 2.173443e-03 -2.638935e-03 1.586422e-01
864.002 1.284793e-01 -1.792018e-01 -2.173062e-03 3.006226e-01 7.661754e-02 3.801414e-05 1.781515e-03 -2.371566e-03 1.586461e-01
865.002 7.401637e-02 -1.898288e-01 -1.875427e-03 3.184400e-01 4.415428e-02 -2.624976e-04 1.495290e-03 -2.069445e-03 1.586496e-01
866.002 1.755756e-02 -1.946162e-01 -1.530669e-03 3.264573e-01 1.050053e-02 -5.144164e-04 1.321819e-03 -1.742030e-03 1.586529e-01
867.002 -3.935800e-02 -1.934900e-01 -1.143644e-03 3.245486e-01 -2.342482e-02 -7.179649e-04 1.279939e-03 -1.399536e-03 1.586560e-01
868.002 -9.527646e-02 -1.864587e-01 -7.176053e-04 3.127339e-01 -5.675609e-02 -8.702881e-04 1.379642e-03 -1.053749e-03 1.586578e-01
869.002 -1.487471e-01 -1.735888e-01 -2.574598e-04 2.911267e-01 -8.863182e-02 -9.593873e-04 1.613578e-03 -7.167853e-04 1.586581e-01
870.002 -1.981934e-01 -1.550424e-01 2.246543e-04 2.599989e-01 -1.181145e-01 -9.686636e-04 1.961689e-03 -4.008382e-04 1.586577e-01
871.002 -2.419173e-01 -1.311445e-01 7.069309e-04 2.198935e-01 -1.441907e-01 -8.821603e-04 2.394091e-03 -1.169756e-04 1.586569e-01
872.002 -2.782281e-01 -1.023916e-01 1.163024e-03 1.716470e-01 -1.658506e-01 -6.930028e-04 2.882545e-03 1.260170e-04 1.586552e-01
873.002 -3.054858e-01 -6.946112e-02 1.559201e-03 1.164004e-01 -1.821153e-01 -4.014611e-04 3.389380e-03 3.213586e-04 1.586523e-01
874.002 -3.221315e-01 -3.325905e-02 1.862792e-03 5.567517e-02 -1.920544e-01 -1.951868e-05 3.881129e-03 4.661939e-04 1.586488e-01
875.002 -3.267925e-01 5.034668e-03 2.044724e-03 -8.549864e-03 -1.948484e-01 4.271870e-04 4.325477e-03 5.587435e-04 1.586451e-01
876.002 -3.184527e-01 4.397162e-02 2.072602e-03 -7.384573e-02 -1.898892e-01 9.003952e-04 4.668686e-03 6.022072e-04 1.586419e-01
877.002 -2.966336e-01 8.186097e-02 1.933662e-03 -1.373775e-01 -1.768913e-01 1.352069e-03 4.875424e-03 6.086378e-04 1.586402e-01
878.002 -2.615506e-01 1.168824e-01 1.641547e-03 -1.960992e-01 -1.559831e-01 1.732853e-03 4.937481e-03 5.928494e-04 1.586395e-01
879.002 -2.141412e-01 1.472410e-01 1.223776e-03 -2.470024e-01 -1.277200e-01 1.997585e-03 4.850602e-03 5.708562e-04 1.586394e-01
880.002 -1.561144e-01 1.712328e-01 7.200344e-04 -2.872287e-01 -9.312077e-02 2.110279e-03 4.616990e-03 5.602363e-04 1.586399e-01
881.002 -9.001468e-02 1.873711e-01 1.813481e-04 -3.142832e-01 -5.370517e-02 2.049281e-03 4.250290e-03 5.784489e-04 1.586419e-01
882.002 -1.907382e-02 1.945824e-01 -3.356929e-04 -3.263685e-01 -1.140340e-02 1.815362e-03 3.782656e-03 6.410657e-04 1.586445e-01
883.002 5.310282e-02 1.923317e-01 -7.788439e-04 -3.225900e-01 3.163469e-02 1.430190e-03 3.257722e-03 7.579139e-04 1.586467e-01
884.002 1.227823e-01 1.806546e-01 -1.108786e-03 -3.030064e-01 7.318321e-02 9.289428e-04 2.721958e-03 9.331949e-04 1.586481e-01
885.002 1.863373e-01 1.601645e-01 -1.303748e-03 -2.686447e-01 1.110793e-01 3.605184e-04 2.231892e-03 1.163019e-03 1.586486e-01
886.002 2.405292e-01 1.320209e-01 -1.354503e-03 -2.214480e-01 1.433908e-01 -2.310773e-04 1.821115e-03 1.435502e-03 1.586483e-01
887.002 2.827669e-01 9.783871e-02 -1.264051e-03 -1.641229e-01 1.685736e-01 -8.077159e-04 1.508391e-03 1.737482e-03 1.586475e-01
888.002 3.113106e-01 5.953791e-02 -1.053547e-03 -9.988458e-02 1.855901e-01 -1.331724e-03 1.321328e-03 2.052794e-03 1.586464e-01
889.002 3.253628e-01 1.911411e-02 -7.519623e-04 -3.208308e-02 1.939627e-01 -1.777135e-03 1.275729e-03 2.362964e-03 1.586442e-01
890.002 3.249521e-01 -2.148030e-02 -3.871459e-04 3.600438e-02 1.937101e-01 -2.130961e-03 1.369530e-03 2.649535e-03 1.586413e-01
891.002 3.108515e-01 -6.040493e-02 1.612538e-05 1.012914e-01 1.852960e-01 -2.388125e-03 1.586140e-03 2.895758e-03 1.586385e-01
892.002 2.844859e-01 -9.605947e-02 4.372062e-04 1.610985e-01 1.695721e-01 -2.549052e-03 1.898096e-03 3.089717e-03 1.586364e-01
893.002 2.477081e-01 -1.272121e-01 8.561299e-04 2.133594e-01 1.476417e-01 -2.619190e-03 2.279535e-03 3.224440e-03 1.586345e-01
894.002 2.025702e-01 -1.529860e-01 1.259626e-03 2.566012e-01 1.207283e-01 -2.603931e-03 2.696983e-03 3.296973e-03 1.586326e-01
895.002 1.511942e-01 -1.728059e-01 1.634882e-03 2.898566e-01 9.009729e-02 -2.511704e-03 3.124404e-03 3.308179e-03 1.586309e-01
896.002 9.568283e-02 -1.863593e-01 1.970657e-03 3.125999e-01 5.700389e-02 -2.348391e-03 3.531185e-03 3.259776e-03 1.586298e-01
897.002 3.803203e-02 -1.935639e-01 2.259450e-03 3.246920e-01 2.263732e-02 -2.109245e-03 3.866819e-03 3.159016e-03 1.586297e-01
898.002 -1.990247e-02 -1.945217e-01 2.488865e-03 3.262999e-01 -1.189513e-02 -1.797830e-03 4.101955e-03 3.017960e-03 1.586310e-01
899.002 -7.649827e-02 -1.894714e-01 2.644625e-03 3.178257e-01 -4.562538e-02 -1.427717e-03 4.227631e-03 2.848516e-03 1.586330e-01
900.002 -1.303641e-01 -1.787183e-01 2.714274e-03 2.997845e-01 -7.772761e-02 -1.012258e-03 4.234924e-03 2.662194e-03 1.586351e-01
901.002 -1.801844e-01 -1.626145e-01 2.686974e-03 2.727655e-01 -1.074200e-01 -5.666744e-04 4.117284e-03 2.470833e-03 1.586376e-01
902.002 -2.246484e-01 -1.415922e-01 2.554459e-03 2.374900e-01 -1.339224e-01 -1.105810e-04 3.874328e-03 2.286528e-03 1.586410e-01
903.002 -2.625149e-01 -1.161654e-01 2.317293e-03 1.948204e-01 -1.564938e-01 3.301653e-04 3.521664e-03 2.121892e-03 1.586449e-01
904.002 -2.926346e-01 -8.690866e-02 1.984389e-03 1.457254e-01 -1.744493e-01 7.287827e-04 3.084242e-03 1.987397e-03 1.586482e-01
905.002 -3.138998e-01 -5.448919e-02 1.570985e-03 9.132727e-02 -1.871291e-01 1.063342e-03 2.590457e-03 1.892523e-03 1.586507e-01
906.002 -3.252508e-01 -1.972042e-02 1.103459e-03 3.299302e-02 -1.939020e-01 1.315573e-03 2.083456e-03 1.843476e-03 1.586522e-01
907.002 -3.257563e-01 1.640147e-02 6.034326e-04 -2.760620e-02 -1.942118e-01 1.474783e-03 1.590291e-03 1.841252e-03 1.586529e-01
908.002 -3.147274e-01 5.268805e-02 8.979888e-05 -8.847388e-02 -1.876470e-01 1.537514e-03 1.130739e-03 1.887010e-03 1.586530e-01
909.002 -2.918556e-01 8.776843e-02 -4.087762e-04 -1.473130e-01 -1.740242e-01 1.508150e-03 7.446429e-04 1.978465e-03 1.586528e-01
910.002 -2.572939e-01 1.201939e-01 -8.676182e-04 -2.016969e-01 -1.534308e-01 1.398299e-03 4.671098e-04 2.107505e-03 1.586514e-01
911.002 -2.117036e-01 1.484783e-01 -1.272207e-03 -2.491307e-01 -1.262583e-01 1.223370e-03 3.194195e-04 2.262353e-03 1.586491e-01
912.002 -1.563895e-01 1.711266e-01 -1.614342e-03 -2.871052e-01 -9.328398e-02 9.997964e-04 3.132048e-04 2.427617e-03 1.586467e-01
913.002 -9.338374e-02 1.867639e-01 -1.890649e-03 -3.133164e-01 -5.572201e-02 7.428485e-04 4.493156e-04 2.585187e-03 1.586447e-01
914.002 -2.531844e-02 1.943090e-01 -2.100775e-03 -3.259557e-01 -1.514149e-02 4.687311e-04 7.225360e-04 2.716331e-03 1.586428e-01
915.002 4.473643e-02 1.930693e-01 -2.248182e-03 -3.238639e-01 2.662809e-02 1.876981e-04 1.111218e-03 2.803360e-03 1.586407e-01
916.002 1.134022e-01 1.828073e-01 -2.338243e-03 -3.066434e-01 6.757238e-02 -8.950711e-05 1.591801e-03 2.831672e-03 1.586386e-01
917.002 1.771782e-01 1.638069e-01 -2.374699e-03 -2.747692e-01 1.056029e-01 -3.551935e-04 2.128887e-03 2.787822e-03 1.586370e-01
918.002 2.327178e-01 1.368975e-01 -2.354262e-03 -2.296337e-01 1.387237e-01 -6.112796e-04 2.659482e-03 2.665907e-03 1.586360e-01
919.002 2.770988e-01 1.034307e-01 -2.275328e-03 -1.734995e-01 1.651921e-01 -8.512062e-04 3.134167e-03 2.469694e-03 1.586362e-01
920.002 3.081240e-01 6.514445e-02 -2.141279e-03 -1.092802e-01 1.836950e-01 -1.061466e-03 3.518432e-03 2.208197e-03 1.586370e-01
921.002 3.244402e-01 2.398891e-02 -1.956104e-03 -4.025077e-02 1.934249e-01 -1.229723e-03 3.778463e-03 1.895189e-03 1.586379e-01
922.002 3.255388e-01 -1.795808e-02 -1.726456e-03 3.010358e-02 1.940799e-01 -1.343280e-03 3.886987e-03 1.548299e-03 1.586394e-01
923.002 3.118006e-01 -5.861240e-02 -1.463591e-03 9.829129e-02 1.858900e-01 -1.389328e-03 3.827032e-03 1.187679e-03 1.586421e-01
924.002 2.844396e-01 -9.609610e-02 -1.188511e-03 1.611658e-01 1.695782e-01 -1.360626e-03 3.603693e-03 8.348131e-04 1.586454e-01
925.002 2.452815e-01 -1.288707e-01 -9.259068e-04 2.161451e-01 1.462319e-01 -1.258117e-03 3.236683e-03 5.079351e-04 1.586486e-01
926.002 1.965611e-01 -1.557535e-01 -6.989187e-04 2.612435e-01 1.171840e-01 -1.093153e-03 2.757928e-03 2.218762e-04 1.586511e-01
927.002 1.407712e-01 -1.759205e-01 -5.289762e-04 2.950768e-01 8.392212e-02 -8.893732e-04 2.215993e-03 -1.545032e-05 1.586533e-01
928.002 8.050222e-02 -1.889110e-01 -4.238072e-04 3.168726e-01 4.799088e-02 -6.679165e-04 1.641625e-03 -2.016781e-04 1.586549e-01
929.002 1.830466e-02 -1.946051e-01 -3.812153e-04 3.264260e-01 1.091091e-02 -4.509108e-04 1.065490e-03 -3.355210e-04 1.586565e-01
930.002 -4.345646e-02 -1.931813e-01 -3.919973e-04 3.240352e-01 -2.590557e-02 -2.690160e-04 5.374826e-04 -4.203542e-04 1.586580e-01
931.002 -1.027536e-01 -1.850349e-01 -4.355614e-04 3.103687e-01 -6.125165e-02 -1.473087e-04 1.022127e-04 -4.639043e-04 1.586585e-01
932.002 -1.578224e-01 -1.707001e-01 -4.835643e-04 2.863213e-01 -9.407793e-02 -9.764388e-05 -2.084893e-04 -4.769329e-04 1.586584e-01
933.002 -2.070773e-01 -1.508353e-01 -5.065096e-04 2.529947e-01 -1.234409e-01 -1.189071e-04 -3.749918e-04 -4.726188e-04 1.586587e-01
934.002 -2.491532e-01 -1.262113e-01 -4.782121e-04 2.116789e-01 -1.485253e-01 -1.977569e-04 -3.898174e-04 -4.641957e-04 1.586595e-01
935.002 -2.829671e-01 -9.764510e-02 -3.759837e-04 1.637477e-01 -1.686849e-01 -3.139454e-04 -2.488717e-04 -4.640085e-04 1.586603e-01
936.002 -3.076478e-01 -6.597846e-02 -1.887958e-04 1.106165e-01 -1.834013e-01 -4.379675e-04 3.699496e-05 -4.835767e-04 1.586606e-01
937.002 -3.224754e-01 -3.210360e-02 8.696964e-05 5.378380e-02 -1.922460e-01 -5.380465e-04 4.567918e-04 -5.331700e-04 1.586603e-01
938.002 -3.268886e-01 3.008010e-03 4.408944e-04 -5.121256e-03 -1.948850e-01 -5.839750e-04 9.861356e-04 -6.246435e-04 1.586594e-01
939.002 -3.205337e-01 3.830708e-02 8.407188e-04 -6.433591e-02 -1.911066e-01 -5.511834e-04 1.570619e-03 -7.658324e-04 1.586578e-01
940.002 -3.033240e-01 7.265518e-02 1.254283e-03 -1.219501e-01 -1.808604e-01 -4.257418e-04 2.166421e-03 -9.588979e-04 1.586558e-01
941.002 -2.754896e-01 1.048838e-01 1.653164e-03 -1.760076e-01 -1.642821e-01 -2.039091e-04 2.739995e-03 -1.203631e-03 1.586528e-01
942.002 -2.375637e-01 1.338423e-01 2.006718e-03 -2.245762e-01 -1.416857e-01 1.077519e-04 3.252242e-03 -1.496428e-03 1.586484e-01
943.002 -1.904526e-01 1.583673e-01 2.286847e-03 -2.657024e-01 -1.136102e-01 4.926237e-04 3.664146e-03 -1.829727e-03 1.586432e-01
