# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
1370.002 -1.94327 0.32124 -0.01127 -0.11276 -0.70644 -0.00124 -1.6709e-02 -2.2605e-03 3.6799e-01 -3.6971e-06 -3.3316e-07 9.3928e-05 0.00016 0.00022 0.00026 0.00001 0.00000 -0.00000 1.73136e-05 2.79685e-04 -2.3186913970e-04 6.5129436958e-05 7.0433799236e-11 
1380.002 1.88219 0.63505 0.02183 -0.20712 0.67043 -0.00489 -8.9676e-03 8.6084e-03 3.5845e-01 -1.5828e-06 1.6357e-06 9.1462e-05 0.00017 0.00022 0.00026 -0.00002 -0.00000 0.00000 1.64065e-05 2.80217e-04 -2.3186909176e-04 6.4753961027e-05 8.8883321280e-11 
1390.002 -1.44607 -1.32249 0.00289 0.49468 -0.51603 0.00429 7.9169e-03 9.4266e-03 3.5611e-01 1.2636e-06 1.6450e-06 9.0890e-05 0.00019 0.00020 0.00026 -0.00003 0.00000 0.00000 1.61960e-05 2.79951e-04 -2.3186914412e-04 6.4277872169e-05 9.4269003059e-11 
1400.002 0.68004 1.85263 0.01016 -0.66490 0.25166 -0.00223 5.2900e-03 -1.5096e-03 3.6449e-01 7.2262e-07 -2.8274e-08 9.2995e-05 0.00022 0.00017 0.00026 -0.00002 0.00000 -0.00000 1.69498e-05 2.79820e-04 -2.3186904749e-04 6.4900706671e-05 8.0513743363e-11 
1410.002 0.20483 -1.98241 0.00206 0.69373 0.07597 0.00231 -2.0147e-03 -6.7659e-03 3.6046e-01 -5.2196e-07 -1.1674e-06 9.1998e-05 0.00022 0.00016 0.00026 0.00000 -0.00000 -0.00000 1.65851e-05 2.80185e-04 -2.3186875350e-04 6.4901251968e-05 9.1044525146e-11 
1420.002 -1.04048 1.64862 0.01034 -0.61062 -0.38897 -0.00506 -1.6293e-04 -1.2078e-03 3.6046e-01 2.6785e-07 1.1631e-07 9.1976e-05 0.00020 0.00018 0.00026 0.00003 0.00000 0.00000 1.65765e-05 2.79610e-04 -2.3186983603e-04 6.4316431286e-05 7.6835468838e-11 
1430.002 1.68449 -1.04188 0.01844 0.37542 0.59693 0.00651 -8.1417e-03 -5.1975e-03 3.5183e-01 -1.2148e-06 -1.9153e-06 8.9771e-05 0.00018 0.00020 0.00026 0.00003 -0.00000 0.00000 1.58020e-05 2.80002e-04 -2.3187011826e-04 6.3933750581e-05 8.4886346517e-11 
1440.002 -1.96742 0.20710 -0.01331 -0.06028 -0.70626 -0.00098 -8.4013e-03 -8.1892e-03 3.7227e-01 -2.7057e-06 -2.3728e-06 9.4977e-05 0.00016 0.00022 0.00026 0.00000 -0.00000 -0.00000 1.76996e-05 2.79804e-04 -2.3186845487e-04 6.5634924209e-05 8.0984129622e-11 
1450.002 1.82601 0.72136 0.02761 -0.24840 0.67292 -0.00432 -3.9692e-03 9.2638e-03 3.4453e-01 -1.4539e-06 2.2149e-06 8.7919e-05 0.00017 0.00022 0.00026 -0.00002 0.00000 -0.00000 1.51584e-05 2.79741e-04 -2.3187106074e-04 6.3028432979e-05 7.7755362867e-11 
1460.002 -1.36531 -1.42775 0.00171 0.51341 -0.48299 0.00692 -3.1506e-03 3.7229e-03 3.7151e-01 -9.9944e-07 1.3061e-06 9.4803e-05 0.00019 0.00019 0.00026 -0.00003 0.00000 -0.00000 1.76143e-05 2.80121e-04 -2.3186772477e-04 6.5867877186e-05 8.7623393542e-11 
1470.002 0.59157 1.88326 0.00423 -0.68261 0.20961 -0.00448 -1.0635e-03 -2.6121e-03 3.4913e-01 1.7982e-07 3.7289e-09 8.9086e-05 0.00022 0.00017 0.00026 -0.00002 0.00000 0.00000 1.55512e-05 2.79586e-04 -2.3187123620e-04 6.3265953792e-05 7.2207306145e-11 
1480.002 0.35424 -1.94869 0.01243 0.69577 0.10795 0.00034 -5.7860e-03 5.2361e-03 3.7436e-01 -9.6196e-07 7.2140e-07 9.5536e-05 0.00022 0.00016 0.00026 0.00001 -0.00000 0.00000 1.78872e-05 2.80120e-04 -2.3186743181e-04 6.6140000578e-05 9.1160339972e-11 
1490.002 -1.11815 1.61567 0.00568 -0.57705 -0.41755 -0.00216 2.9118e-03 6.4447e-03 3.4445e-01 5.3155e-07 1.2237e-06 8.7903e-05 0.00020 0.00018 0.00026 0.00003 -0.00000 -0.00000 1.51439e-05 2.79929e-04 -2.3187049304e-04 6.3202854226e-05 9.2348683896e-11 
1500.002 1.73210 -0.94122 0.01626 0.34473 0.62299 0.00383 5.1028e-03 -8.1267e-03 3.7221e-01 1.1260e-06 -2.1865e-06 9.4995e-05 0.00018 0.00021 0.00026 0.00003 -0.00000 0.00000 1.76909e-05 2.79754e-04 -2.3186813325e-04 6.5576314902e-05 7.9784627773e-11 
1510.002 -1.99468 0.05999 -0.01116 -0.02107 -0.69636 -0.00235 -3.6867e-03 -1.0836e-02 3.5708e-01 -1.5151e-06 -2.2356e-06 9.1114e-05 0.00016 0.00022 0.00026 0.00000 0.00000 -0.00000 1.62825e-05 2.80187e-04 -2.3186925173e-04 6.4600566010e-05 8.9482532996e-11 
1520.002 1.78515 0.78151 0.02767 -0.29631 0.66065 -0.00291 -1.4648e-02 3.1445e-03 3.5777e-01 -3.0653e-06 1.0374e-06 9.1321e-05 0.00017 0.00021 0.00026 -0.00002 0.00000 -0.00000 1.63602e-05 2.79621e-04 -2.3186978812e-04 6.4111761281e-05 7.7804412910e-11 
1530.002 -1.26391 -1.52324 -0.00019 0.53872 -0.45630 0.00782 -6.2932e-03 4.2958e-03 3.5874e-01 -1.3270e-06 8.2367e-07 9.1554e-05 0.00020 0.00018 0.00026 -0.00003 -0.00000 0.00000 1.64282e-05 2.80003e-04 -2.3186956279e-04 6.4561970710e-05 8.2814517309e-11 
1540.002 0.49474 1.91867 0.00080 -0.68836 0.16207 -0.00581 -3.3147e-03 5.3544e-03 3.6190e-01 -7.9846e-07 1.1047e-06 9.2367e-05 0.00022 0.00017 0.00026 -0.00002 0.00000 0.00000 1.67183e-05 2.79883e-04 -2.3186920393e-04 6.4731869942e-05 8.3109769172e-11 
1550.002 0.45605 -1.90411 0.02168 0.70331 0.15262 0.00220 -4.4608e-03 4.0325e-03 3.5979e-01 -1.3354e-06 6.9353e-07 9.1819e-05 0.00022 0.00016 0.00026 0.00001 0.00000 -0.00000 1.65225e-05 2.79772e-04 -2.3186963553e-04 6.4425302867e-05 7.2990107015e-11 
1560.002 -1.22104 1.55784 -0.00112 -0.55100 -0.43773 0.00039 7.4216e-03 4.8371e-03 3.5341e-01 1.3358e-06 1.7056e-06 9.0186e-05 0.00020 0.00018 0.00026 0.00003 0.00000 -0.00000 1.59457e-05 2.80198e-04 -2.3186952811e-04 6.4274376605e-05 8.4408013666e-11 
1570.002 1.77682 -0.84668 0.01522 0.30251 0.64890 0.00086 5.8269e-03 -1.4591e-03 3.6943e-01 1.9299e-06 -2.4814e-07 9.4270e-05 0.00017 0.00021 0.00026 0.00002 -0.00000 0.00000 1.74191e-05 2.79683e-04 -2.3186925943e-04 6.5232658573e-05 7.1347451250e-11 
1580.002 -1.98156 -0.07639 -0.00324 0.00856 -0.70420 -0.00251 -5.9903e-03 -7.4375e-03 3.5115e-01 -1.3273e-06 -1.8105e-06 8.9623e-05 0.00016 0.00022 0.00026 0.00000 -0.00000 -0.00000 1.57463e-05 2.80170e-04 -2.3186991384e-04 6.4046755276e-05 8.7173022361e-11 
1590.002 1.75622 0.87612 0.02351 -0.33125 0.63046 -0.00213 -7.5597e-03 7.5337e-04 3.6754e-01 -1.6586e-06 -5.9656e-08 9.3802e-05 0.00018 0.00021 0.00026 -0.00003 -0.00000 -0.00000 1.72440e-05 2.80063e-04 -2.3186807760e-04 6.5439325546e-05 9.3099761939e-11 
1600.002 -1.18114 -1.58521 -0.00049 0.56686 -0.42870 0.00683 -3.1991e-03 4.5231e-03 3.5014e-01 -1.2631e-06 7.0246e-07 8.9351e-05 0.00020 0.00018 0.00026 -0.00003 -0.00000 -0.00000 1.56464e-05 2.79803e-04 -2.3187055624e-04 6.3579322940e-05 7.6208860646e-11 
1610.002 0.34866 1.96001 -0.00069 -0.68681 0.12349 -0.00818 -4.6258e-03 -2.0029e-03 3.7725e-01 -1.3599e-06 -1.7354e-08 9.6275e-05 0.00022 0.00016 0.00026 -0.00001 0.00000 -0.00000 1.81630e-05 2.80285e-04 -2.3186690062e-04 6.6580636229e-05 9.3512432472e-11 
