# t x y z vx vy vz omx omy omz llx lly llz Ixx Iyy Izz Ixy Iyz Ixz KErot PEspr PEgrav Etot dEdtnow
1310.002 -2.99031 -0.22078 -0.00562 0.04208 -0.57210 -0.00030 6.0044e-03 -3.9646e-03 2.0196e-01 8.4683e-07 8.1304e-07 5.6661e-05 0.00020 0.00028 0.00028 -0.00001 0.00001 -0.00000 5.72255e-06 9.25670e-04 -1.9486081355e-04 7.3653146586e-04 7.7829786911e-11 
1320.002 1.23175 -2.71662 -0.00145 0.52503 0.23941 0.00081 -6.2835e-03 1.7612e-02 1.7691e-01 -2.3194e-06 2.2782e-06 4.9984e-05 0.00026 0.00021 0.00028 0.00003 -0.00001 -0.00001 4.44871e-06 9.25605e-04 -1.9486326181e-04 7.3519066252e-04 8.3797472096e-11 
1330.002 2.09027 2.12631 0.00208 -0.41031 0.40610 -0.00038 -2.2749e-02 -1.3252e-02 1.9122e-01 -2.9335e-06 -2.6647e-06 5.4607e-05 0.00023 0.00024 0.00029 -0.00004 -0.00000 0.00001 5.27197e-06 9.25520e-04 -1.9486241807e-04 7.3592993318e-04 8.3332016301e-11 
1340.002 -2.73089 1.22840 -0.00521 -0.23604 -0.52401 -0.00062 2.8200e-02 -1.1171e-02 2.1493e-01 4.2925e-06 -1.0212e-06 6.1857e-05 0.00021 0.00026 0.00029 0.00003 0.00000 -0.00001 6.71357e-06 9.25450e-04 -1.9485807287e-04 7.3730566244e-04 8.1935681429e-11 
1350.002 -0.20574 -2.97440 -0.00368 0.57620 -0.03813 0.00084 5.0498e-05 3.1456e-02 1.9692e-01 1.0919e-06 4.8937e-06 5.6533e-05 0.00027 0.00020 0.00029 0.00000 -0.00001 0.00000 5.64328e-06 9.25441e-04 -1.9485927455e-04 7.3622505386e-04 8.2677701366e-11 
1360.002 2.84757 0.88142 0.00267 -0.16956 0.55229 0.00002 -1.9589e-02 -1.0754e-02 1.7835e-01 -3.0365e-06 -6.3278e-07 5.0576e-05 0.00020 0.00027 0.00028 -0.00002 0.00001 0.00000 4.54329e-06 9.25470e-04 -1.9486143958e-04 7.3515148491e-04 8.5177715287e-11 
1370.002 -1.82273 2.38091 -0.00337 -0.45577 -0.34897 -0.00074 1.2565e-02 -1.0903e-02 1.9753e-01 9.9539e-07 -2.8235e-06 5.5554e-05 0.00025 0.00022 0.00028 0.00004 -0.00000 -0.00001 5.50831e-06 9.25519e-04 -1.9485974990e-04 7.3616748276e-04 8.0155664556e-11 
1380.002 -1.60845 -2.51436 -0.00427 0.48728 -0.30800 0.00067 -2.7850e-03 -3.8484e-03 2.0238e-01 1.0823e-06 -1.9083e-06 5.6725e-05 0.00026 0.00022 0.00028 -0.00004 -0.00001 0.00001 5.74211e-06 9.25614e-04 -1.9485918378e-04 7.3649708550e-04 8.4243125648e-11 
1390.002 2.91800 -0.58397 0.00306 0.11426 0.56677 0.00035 1.1538e-02 -1.0418e-02 1.8302e-01 1.7266e-06 -8.6460e-07 5.1512e-05 0.00020 0.00027 0.00028 0.00001 0.00001 -0.00000 4.72827e-06 9.25710e-04 -1.9486186981e-04 7.3557634914e-04 8.9008919725e-11 
1400.002 -0.48138 2.96051 -0.00047 -0.56626 -0.09057 -0.00080 -3.3865e-03 2.1593e-02 1.8952e-01 -2.1830e-06 2.7089e-06 5.3806e-05 0.00027 0.00020 0.00028 0.00001 -0.00001 -0.00001 5.13171e-06 9.25739e-04 -1.9486209231e-04 7.3600870746e-04 8.9246254650e-11 
1410.002 -2.62067 -1.44326 -0.00452 0.27981 -0.50200 0.00022 -3.1350e-02 -1.2581e-02 2.0498e-01 -4.5782e-06 -2.2179e-06 5.8837e-05 0.00021 0.00025 0.00029 -0.00003 0.00000 0.00001 6.11593e-06 9.25772e-04 -1.9486028666e-04 7.3702775600e-04 9.3771668201e-11 
1420.002 2.27619 -1.90712 0.00228 0.37213 0.44368 0.00060 2.5443e-02 -1.7571e-02 2.0090e-01 3.1817e-06 -2.6034e-06 5.7601e-05 0.00022 0.00024 0.00029 0.00004 0.00000 -0.00001 5.84946e-06 9.25799e-04 -1.9486089775e-04 7.3678724230e-04 9.4600461523e-11 
1430.002 0.96207 2.83349 0.00162 -0.54314 0.18834 -0.00082 5.9693e-03 2.7631e-02 1.9115e-01 2.0491e-06 3.8813e-06 5.4391e-05 0.00027 0.00020 0.00029 -0.00002 -0.00001 0.00001 5.25829e-06 9.25749e-04 -1.9486218983e-04 7.3614535666e-04 8.8862079982e-11 
